uri,http://www.w3.org/2004/02/skos/core#prefLabel,GND PlaceOrGeographicName,GND ID,http://www.w3.org/2004/02/skos/core#historyNote,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/2004/02/skos/core#broader,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#changeNote,http://www.w3.org/2004/02/skos/core#narrower,http://www.w3.org/2000/01/rdf-schema#label
https://bartoc.org/ocwm/FC11,Gambia@en,Gambia,4019197-7,"Gambia. General data on the geography, demography and sociocultural trends of Gambia.  [5th ed.]","General data on the geography, demography and sociocultural trends of Gambia.  [5th ed.]@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/FC,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/MZ5,Cape Verde Islands@en,Kap Verde,4029617-9,Cape Verde Islands. Specific data on the Cape Verde Islands and their inhabitants.,Specific data on the Cape Verde Islands and their inhabitants.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/MZ,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/SG5,Atacama@en,Atacama,4003346-6,"Atacama. Specific data on the Atacama (Kunza) nation, including the Casavindo, Chango, and Cochinoca tribes.","Specific data on the Atacama (Kunza) nation, including the Casavindo, Chango, and Cochinoca tribes.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/SG,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/NI2,Historical Newfoundland@en,Newfoundland,16001182-6,Historical Newfoundland. Specific data on the history of Newfoundland and Labrador and their non-aboriginal inhabitants.,Specific data on the history of Newfoundland and Labrador and their non-aboriginal inhabitants.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/NI,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/SU2,Historical Puerto Rico@en,Puerto Rico,4076429-1,Historical Puerto Rico. Specific data on the history and culture history of Puerto Rico and its non-aboriginal inhabitants prior to the twentieth century.,Specific data on the history and culture history of Puerto Rico and its non-aboriginal inhabitants prior to the twentieth century.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/SU,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/OF10,Kisar@en,Kisar,1078167990,Kisar. Specific data on the island of Kisar and its inhabitants.,Specific data on the island of Kisar and its inhabitants.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OF,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/FX23,Traditional Namibia@en,Namibia,4075202-1,"Traditional Namibia. General data on the geography, demography, and African peoples and cultures; and specific data on European or other contacts, non-African inhabitants, and broad sociocultural trends of Namibia from the beginning of recorded or oral history up to the onset  of German colonial rule in 1884. For data on prehistoric Namibia, see FX4.","General data on the geography, demography, and African peoples and cultures; and specific data on European or other contacts, non-African inhabitants, and broad sociocultural trends of Namibia from the beginning of recorded or oral history up to the onset  of German colonial rule in 1884. For data on prehistoric Namibia, see FX4.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/FX,http://www.w3.org/2004/02/skos/core#Concept,"Traditional Namibia. General data on the geography, demography, and African peoples and cultures; and specific data on European or other contacts, non-African inhabitants, and broad sociocultural trends of Namibia from the beginning of recorded or oral history up to the onset  of German colonial rule in 1884. For data on prehistoric Namibia, see FX4.",,
https://bartoc.org/ocwm/MP5,Amhara@en,Provinz Amhara,4841796-8,"Amhara. Specific data on the Amhara nation, including the Argobba.","Specific data on the Amhara nation, including the Argobba.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/MP,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/SS1,Modern Venezuela@en,Venezuela,4062512-6,"Modern Venezuela. General data on modern Venezuela and its people, and specific data on its non-aboriginal, mixed, and acculturated inhabitani s. For data on the islands of Aruba, Bonaire, and Curacao see SZ2.","General data on modern Venezuela and its people, and specific data on its non-aboriginal, mixed, and acculturated inhabitani s. For data on the islands of Aruba, Bonaire, and Curacao see SZ2.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/SS,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/OJ5.15.cBeru,Beru@en,Beru,4508632-1,Beru,,https://bartoc.org/owcm/,https://bartoc.org/ocwm/OJ5.15,http://www.w3.org/2004/02/skos/core#Concept,Beru,,
https://bartoc.org/ocwm/SK2,Historical Paraguay@en,Paraguay,4044601-3,Historical Paraguay. Specific data on the history and culture history of Paraguay and its non-aboriginal inhabitants.,Specific data on the history and culture history of Paraguay and its non-aboriginal inhabitants.@en,https://bartoc.org/owcm/,https://bartoc.org/ocwm/SK,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/MN4,Afar@en,Afar,7616787-2,"Afar. Specific data on the Afar or Danakil nation, including the related Saho (Shiho).","Specific data on the Afar or Danakil nation, including the related Saho (Shiho).@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/MN,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/SI1,Modern Argentina@en,Argentina,4310613-4,"Modern Argentina. General data on modern Argentina and its people, and specific data on its non-aboriginal inhabitants. For data on incompletely assimilated immigrant groups see S6, on the southern territories of Chubut, Neuquen, Rio Negro, Santa Cruz, and Tierra del Fuego see SH1, on the Indians of the Gran Chaco see SK4.","General data on modern Argentina and its people, and specific data on its non-aboriginal inhabitants. For data on incompletely assimilated immigrant groups see S6, on the southern territories of Chubut, Neuquen, Rio Negro, Santa Cruz, and Tierra del Fuego see SH1, on the Indians of the Gran Chaco see SK4.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/SI,http://www.w3.org/2004/02/skos/core#Concept,,,
https://bartoc.org/ocwm/ML3,Prehistoric South Arabia@en,South Arabia,141677-7,"Prehistoric South Arabia. Specific data on the prehistoric peoples and cultures of southern arabia, embracing the territory of modern Yemen and Former Aden.","Specific data on the prehistoric peoples and cultures of southern arabia, embracing the territory of modern Yemen and Former Aden.@en",https://bartoc.org/owcm/,https://bartoc.org/ocwm/ML,http://www.w3.org/2004/02/skos/core#Concept,,,
